REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2026-08-14 19:25:00,9909.21,125.21,TRADE
NSW1,2026-08-14 19:30:00,9873.93,121.1,TRADE
NSW1,2026-08-14 19:35:00,9939.89,122.27,TRADE
NSW1,2026-08-14 19:40:00,9882.02,123.74,TRADE
NSW1,2026-08-14 19:45:00,9885.73,121.0,TRADE
NSW1,2026-08-14 19:50:00,9847.69,114.7,TRADE
NSW1,2026-08-14 19:55:00,9830.69,111.17,TRADE
NSW1,2026-08-14 20:00:00,9864.19,113.5,TRADE
NSW1,2026-08-14 20:05:00,9835.04,115.74,TRADE
NSW1,2026-08-14 20:10:00,9893.54,113.94,TRADE
NSW1,2026-08-14 20:15:00,9877.21,112.36,TRADE
NSW1,2026-08-14 20:20:00,9798.71,109.96,TRADE
NSW1,2026-08-14 20:25:00,9868.91,121.1,TRADE
NSW1,2026-08-14 20:30:00,9760.16,110.25,TRADE
NSW1,2026-08-14 20:35:00,9766.46,121.0,TRADE
NSW1,2026-08-14 20:40:00,9732.06,110.01,TRADE
NSW1,2026-08-14 20:45:00,9683.49,121.0,TRADE
NSW1,2026-08-14 20:50:00,9656.41,121.0,TRADE
NSW1,2026-08-14 20:55:00,9664.53,121.1,TRADE
NSW1,2026-08-14 21:00:00,9637.75,113.94,TRADE
NSW1,2026-08-14 21:05:00,9624.85,109.84,TRADE
NSW1,2026-08-14 21:10:00,9599.85,120.06,TRADE
NSW1,2026-08-14 21:15:00,9539.53,109.96,TRADE
NSW1,2026-08-14 21:20:00,9528.98,109.96,TRADE
NSW1,2026-08-14 21:25:00,9545.82,113.5,TRADE
NSW1,2026-08-14 21:30:00,9454.28,110.81,TRADE
NSW1,2026-08-14 21:35:00,9416.69,109.96,TRADE
NSW1,2026-08-14 21:40:00,9462.83,110.14,TRADE
NSW1,2026-08-14 21:45:00,9380.87,121.0,TRADE
NSW1,2026-08-14 21:50:00,9286.27,109.96,TRADE
NSW1,2026-08-14 21:55:00,9310.45,121.1,TRADE
NSW1,2026-08-14 22:00:00,9222.65,111.39,TRADE
NSW1,2026-08-14 22:05:00,9242.59,106.78,TRADE
NSW1,2026-08-14 22:10:00,9230.09,120.34,TRADE
NSW1,2026-08-14 22:15:00,9210.97,109.96,TRADE
NSW1,2026-08-14 22:20:00,9277.15,121.1,TRADE
NSW1,2026-08-14 22:25:00,9101.26,120.4,TRADE
NSW1,2026-08-14 22:30:00,9158.89,121.0,TRADE
NSW1,2026-08-14 22:35:00,9139.41,113.5,TRADE
NSW1,2026-08-14 22:40:00,9067.89,120.55,TRADE
NSW1,2026-08-14 22:45:00,9003.14,113.5,TRADE
NSW1,2026-08-14 22:50:00,8972.64,114.83,TRADE
NSW1,2026-08-14 22:55:00,8920.34,111.03,TRADE
NSW1,2026-08-14 23:00:00,8930.91,110.32,TRADE
NSW1,2026-08-14 23:05:00,8821.27,107.67,TRADE
NSW1,2026-08-14 23:10:00,8805.03,107.69,TRADE
NSW1,2026-08-14 23:15:00,8777.66,100.23,TRADE
NSW1,2026-08-14 23:20:00,8776.44,106.52,TRADE
NSW1,2026-08-14 23:25:00,8722.47,102.79,TRADE
NSW1,2026-08-14 23:30:00,8780.69,102.38,TRADE
NSW1,2026-08-14 23:35:00,8723.5,97.63,TRADE
NSW1,2026-08-14 23:40:00,8602.89,97.63,TRADE
NSW1,2026-08-14 23:45:00,8601.27,96.81,TRADE
NSW1,2026-08-14 23:50:00,8617.75,96.79,TRADE
NSW1,2026-08-14 23:55:00,8537.08,95.63,TRADE
NSW1,2026-08-15 00:00:00,8471.46,88.88,TRADE
NSW1,2026-08-15 00:05:00,8519.92,106.52,TRADE
NSW1,2026-08-15 00:10:00,8569.07,108.14,TRADE
NSW1,2026-08-15 00:15:00,8613.88,108.23,TRADE
NSW1,2026-08-15 00:20:00,8508.62,119.77,TRADE
NSW1,2026-08-15 00:25:00,8574.64,107.2,TRADE
NSW1,2026-08-15 00:30:00,8487.99,106.29,TRADE
NSW1,2026-08-15 00:35:00,8466.86,108.03,TRADE
NSW1,2026-08-15 00:40:00,8503.94,120.62,TRADE
NSW1,2026-08-15 00:45:00,8451.5,114.68,TRADE
NSW1,2026-08-15 00:50:00,8300.62,102.96,TRADE
NSW1,2026-08-15 00:55:00,8322.0,103.03,TRADE
NSW1,2026-08-15 01:00:00,8272.06,101.33,TRADE
NSW1,2026-08-15 01:05:00,8215.92,100.62,TRADE
NSW1,2026-08-15 01:10:00,8164.79,97.63,TRADE
NSW1,2026-08-15 01:15:00,8119.75,94.2,TRADE
NSW1,2026-08-15 01:20:00,8069.08,97.63,TRADE
NSW1,2026-08-15 01:25:00,8021.61,94.22,TRADE
NSW1,2026-08-15 01:30:00,7981.49,88.25,TRADE
NSW1,2026-08-15 01:35:00,7940.5,86.4,TRADE
NSW1,2026-08-15 01:40:00,7890.82,93.66,TRADE
NSW1,2026-08-15 01:45:00,7860.52,89.4,TRADE
NSW1,2026-08-15 01:50:00,7814.05,97.49,TRADE
NSW1,2026-08-15 01:55:00,7726.17,87.15,TRADE
NSW1,2026-08-15 02:00:00,7714.53,88.88,TRADE
NSW1,2026-08-15 02:05:00,7746.48,98.48,TRADE
NSW1,2026-08-15 02:10:00,7737.34,106.52,TRADE
NSW1,2026-08-15 02:15:00,7629.21,88.29,TRADE
NSW1,2026-08-15 02:20:00,7637.4,100.14,TRADE
NSW1,2026-08-15 02:25:00,7577.48,85.97,TRADE
NSW1,2026-08-15 02:30:00,7649.54,88.88,TRADE
NSW1,2026-08-15 02:35:00,7562.98,93.43,TRADE
NSW1,2026-08-15 02:40:00,7513.21,90.32,TRADE
NSW1,2026-08-15 02:45:00,7473.42,94.73,TRADE
NSW1,2026-08-15 02:50:00,7527.71,96.44,TRADE
NSW1,2026-08-15 02:55:00,7470.75,94.93,TRADE
NSW1,2026-08-15 03:00:00,7367.83,88.29,TRADE
NSW1,2026-08-15 03:05:00,7375.61,90.24,TRADE
NSW1,2026-08-15 03:10:00,7362.41,88.88,TRADE
NSW1,2026-08-15 03:15:00,7329.54,88.39,TRADE
NSW1,2026-08-15 03:20:00,7374.18,93.75,TRADE
NSW1,2026-08-15 03:25:00,7413.95,99.21,TRADE
NSW1,2026-08-15 03:30:00,7345.19,85.2,TRADE
NSW1,2026-08-15 03:35:00,7352.54,88.88,TRADE
NSW1,2026-08-15 03:40:00,7340.34,86.05,TRADE
NSW1,2026-08-15 03:45:00,7293.88,86.35,TRADE
NSW1,2026-08-15 03:50:00,7324.26,88.88,TRADE
NSW1,2026-08-15 03:55:00,7325.31,99.98,TRADE
NSW1,2026-08-15 04:00:00,7270.6,91.41,TRADE
NSW1,2026-08-15 04:05:00,7326.82,88.82,TRADE
NSW1,2026-08-15 04:10:00,7263.52,88.9,TRADE
NSW1,2026-08-15 04:15:00,7267.66,88.9,TRADE
NSW1,2026-08-15 04:20:00,7235.84,87.73,TRADE
NSW1,2026-08-15 04:25:00,7256.18,89.52,TRADE
NSW1,2026-08-15 04:30:00,7341.12,91.31,TRADE
NSW1,2026-08-15 04:35:00,7220.38,88.9,TRADE
NSW1,2026-08-15 04:40:00,7345.31,90.75,TRADE
NSW1,2026-08-15 04:45:00,7283.74,89.07,TRADE
NSW1,2026-08-15 04:50:00,7244.75,88.82,TRADE
NSW1,2026-08-15 04:55:00,7265.29,89.48,TRADE
NSW1,2026-08-15 05:00:00,7251.7,101.1,TRADE
NSW1,2026-08-15 05:05:00,7287.07,101.1,TRADE
NSW1,2026-08-15 05:10:00,7415.47,98.75,TRADE
NSW1,2026-08-15 05:15:00,7448.27,106.8,TRADE
NSW1,2026-08-15 05:20:00,7545.25,106.52,TRADE
NSW1,2026-08-15 05:25:00,7572.79,108.58,TRADE
NSW1,2026-08-15 05:30:00,7524.02,114.26,TRADE
NSW1,2026-08-15 05:35:00,7607.2,110.18,TRADE
NSW1,2026-08-15 05:40:00,7658.54,114.14,TRADE
NSW1,2026-08-15 05:45:00,7678.18,113.12,TRADE
NSW1,2026-08-15 05:50:00,7663.57,114.02,TRADE
NSW1,2026-08-15 05:55:00,7679.01,115.1,TRADE
NSW1,2026-08-15 06:00:00,7638.76,113.12,TRADE
NSW1,2026-08-15 06:05:00,7739.09,97.25,TRADE
NSW1,2026-08-15 06:10:00,7858.48,106.72,TRADE
NSW1,2026-08-15 06:15:00,7925.54,106.52,TRADE
NSW1,2026-08-15 06:20:00,7903.54,106.52,TRADE
NSW1,2026-08-15 06:25:00,8023.01,109.96,TRADE
NSW1,2026-08-15 06:30:00,8039.73,110.11,TRADE
NSW1,2026-08-15 06:35:00,8045.72,97.63,TRADE
NSW1,2026-08-15 06:40:00,8151.79,112.15,TRADE
NSW1,2026-08-15 06:45:00,8196.29,105.5,TRADE
NSW1,2026-08-15 06:50:00,8296.82,109.96,TRADE
NSW1,2026-08-15 06:55:00,8355.48,113.73,TRADE
NSW1,2026-08-15 07:00:00,8427.63,114.62,TRADE
NSW1,2026-08-15 07:05:00,8480.65,114.56,TRADE
NSW1,2026-08-15 07:10:00,8465.59,113.65,TRADE
NSW1,2026-08-15 07:15:00,8422.7,111.64,TRADE
NSW1,2026-08-15 07:20:00,8581.21,124.07,TRADE
NSW1,2026-08-15 07:25:00,8629.83,129.83,TRADE
NSW1,2026-08-15 07:30:00,8584.01,120.02,TRADE
NSW1,2026-08-15 07:35:00,8639.51,119.03,TRADE
NSW1,2026-08-15 07:40:00,8600.42,106.52,TRADE
NSW1,2026-08-15 07:45:00,8696.39,97.63,TRADE
NSW1,2026-08-15 07:50:00,8572.62,28.01,TRADE
NSW1,2026-08-15 07:55:00,8615.59,67.11,TRADE
NSW1,2026-08-15 08:00:00,8555.48,67.11,TRADE
NSW1,2026-08-15 08:05:00,8530.97,67.11,TRADE
NSW1,2026-08-15 08:10:00,8602.35,67.11,TRADE
NSW1,2026-08-15 08:15:00,8474.9,41.76,TRADE
NSW1,2026-08-15 08:20:00,8457.18,42.8,TRADE
NSW1,2026-08-15 08:25:00,8419.85,53.2,TRADE
NSW1,2026-08-15 08:30:00,8270.7,52.21,TRADE
NSW1,2026-08-15 08:35:00,8283.64,43.05,TRADE
NSW1,2026-08-15 08:40:00,8259.36,64.95,TRADE
NSW1,2026-08-15 08:45:00,8170.62,52.21,TRADE
NSW1,2026-08-15 08:50:00,8101.84,45.88,TRADE
NSW1,2026-08-15 08:55:00,8135.47,52.29,TRADE
NSW1,2026-08-15 09:00:00,8015.52,42.08,TRADE
NSW1,2026-08-15 09:05:00,8095.38,43.05,TRADE
NSW1,2026-08-15 09:10:00,8159.46,72.75,TRADE
NSW1,2026-08-15 09:15:00,8026.6,72.85,TRADE
NSW1,2026-08-15 09:20:00,7982.28,64.65,TRADE
NSW1,2026-08-15 09:25:00,7917.45,63.75,TRADE
NSW1,2026-08-15 09:30:00,7847.32,45.65,TRADE
NSW1,2026-08-15 09:35:00,7871.11,47.85,TRADE
NSW1,2026-08-15 09:40:00,7900.89,64.95,TRADE
NSW1,2026-08-15 09:45:00,7897.56,82.05,TRADE
NSW1,2026-08-15 09:50:00,7876.1,67.49,TRADE
NSW1,2026-08-15 09:55:00,7987.66,88.82,TRADE
NSW1,2026-08-15 10:00:00,7988.94,109.86,TRADE
NSW1,2026-08-15 10:05:00,7982.94,124.29,TRADE
NSW1,2026-08-15 10:10:00,7985.74,106.52,TRADE
NSW1,2026-08-15 10:15:00,8020.52,71.4,TRADE
NSW1,2026-08-15 10:20:00,8001.23,64.95,TRADE
NSW1,2026-08-15 10:25:00,7941.34,73.15,TRADE
NSW1,2026-08-15 10:30:00,7891.73,73.15,TRADE
NSW1,2026-08-15 10:35:00,7880.24,73.15,TRADE
NSW1,2026-08-15 10:40:00,7765.36,66.51,TRADE
NSW1,2026-08-15 10:45:00,7770.0,66.53,TRADE
NSW1,2026-08-15 10:50:00,7767.47,66.53,TRADE
NSW1,2026-08-15 10:55:00,7707.83,73.15,TRADE
NSW1,2026-08-15 11:00:00,7711.58,64.95,TRADE
NSW1,2026-08-15 11:05:00,7716.46,60.82,TRADE
NSW1,2026-08-15 11:10:00,7889.51,66.53,TRADE
NSW1,2026-08-15 11:15:00,7912.21,66.53,TRADE
NSW1,2026-08-15 11:20:00,7904.93,66.53,TRADE
NSW1,2026-08-15 11:25:00,7914.01,66.53,TRADE
NSW1,2026-08-15 11:30:00,7880.72,66.53,TRADE
NSW1,2026-08-15 11:35:00,7907.0,66.53,TRADE
NSW1,2026-08-15 11:40:00,7909.2,66.53,TRADE
NSW1,2026-08-15 11:45:00,7897.63,66.53,TRADE
NSW1,2026-08-15 11:50:00,7913.69,66.53,TRADE
NSW1,2026-08-15 11:55:00,7892.54,66.53,TRADE
NSW1,2026-08-15 12:00:00,7874.26,66.53,TRADE
NSW1,2026-08-15 12:05:00,7807.71,68.02,TRADE
NSW1,2026-08-15 12:10:00,7878.87,66.53,TRADE
NSW1,2026-08-15 12:15:00,7892.22,66.94,TRADE
NSW1,2026-08-15 12:20:00,7881.47,84.79,TRADE
NSW1,2026-08-15 12:25:00,7842.94,84.79,TRADE
NSW1,2026-08-15 12:30:00,7738.8,88.82,TRADE
NSW1,2026-08-15 12:35:00,7754.17,83.99,TRADE
NSW1,2026-08-15 12:40:00,7736.96,83.99,TRADE
NSW1,2026-08-15 12:45:00,7804.68,124.29,TRADE
NSW1,2026-08-15 12:50:00,7775.53,120.0,TRADE
NSW1,2026-08-15 12:55:00,7742.39,88.9,TRADE
NSW1,2026-08-15 13:00:00,7713.4,88.9,TRADE
NSW1,2026-08-15 13:05:00,7674.09,73.2,TRADE
NSW1,2026-08-15 13:10:00,7761.05,84.79,TRADE
NSW1,2026-08-15 13:15:00,7654.73,83.99,TRADE
NSW1,2026-08-15 13:20:00,7565.06,73.2,TRADE
NSW1,2026-08-15 13:25:00,7575.06,83.99,TRADE
NSW1,2026-08-15 13:30:00,7533.08,84.79,TRADE
NSW1,2026-08-15 13:35:00,7478.13,73.2,TRADE
NSW1,2026-08-15 13:40:00,7466.23,65.04,TRADE
NSW1,2026-08-15 13:45:00,7533.48,83.99,TRADE
NSW1,2026-08-15 13:50:00,7411.83,73.2,TRADE
NSW1,2026-08-15 13:55:00,7392.54,73.2,TRADE
NSW1,2026-08-15 14:00:00,7479.11,73.2,TRADE
NSW1,2026-08-15 14:05:00,7355.59,67.7,TRADE
NSW1,2026-08-15 14:10:00,7358.66,73.2,TRADE
NSW1,2026-08-15 14:15:00,7412.94,88.82,TRADE
NSW1,2026-08-15 14:20:00,7319.78,73.2,TRADE
NSW1,2026-08-15 14:25:00,7413.36,84.79,TRADE
NSW1,2026-08-15 14:30:00,7420.52,84.79,TRADE
NSW1,2026-08-15 14:35:00,7382.88,80.55,TRADE
NSW1,2026-08-15 14:40:00,7432.52,81.99,TRADE
NSW1,2026-08-15 14:45:00,7546.98,73.2,TRADE
NSW1,2026-08-15 14:50:00,7528.49,65.03,TRADE
NSW1,2026-08-15 14:55:00,7626.04,52.52,TRADE
NSW1,2026-08-15 15:00:00,7643.01,64.72,TRADE
NSW1,2026-08-15 15:05:00,7657.55,65.09,TRADE
NSW1,2026-08-15 15:10:00,7587.27,65.02,TRADE
NSW1,2026-08-15 15:15:00,7683.04,47.5,TRADE
NSW1,2026-08-15 15:20:00,7847.68,66.19,TRADE
NSW1,2026-08-15 15:25:00,7916.25,69.99,TRADE
NSW1,2026-08-15 15:30:00,7926.27,73.15,TRADE
NSW1,2026-08-15 15:35:00,7941.35,52.21,TRADE
NSW1,2026-08-15 15:40:00,8046.88,64.95,TRADE
NSW1,2026-08-15 15:45:00,8109.48,68.02,TRADE
NSW1,2026-08-15 15:50:00,8196.69,65.89,TRADE
NSW1,2026-08-15 15:55:00,8211.64,56.28,TRADE
NSW1,2026-08-15 16:00:00,8169.18,59.44,TRADE
NSW1,2026-08-15 16:05:00,8276.52,69.9,TRADE
NSW1,2026-08-15 16:10:00,8355.81,73.2,TRADE
NSW1,2026-08-15 16:15:00,8453.94,73.2,TRADE
NSW1,2026-08-15 16:20:00,8457.07,73.2,TRADE
NSW1,2026-08-15 16:25:00,8660.28,73.2,TRADE
NSW1,2026-08-15 16:30:00,8666.36,87.93,TRADE
NSW1,2026-08-15 16:35:00,8744.28,73.2,TRADE
NSW1,2026-08-15 16:40:00,8815.14,86.41,TRADE
NSW1,2026-08-15 16:45:00,8849.04,89.13,TRADE
NSW1,2026-08-15 16:50:00,8957.93,97.63,TRADE
NSW1,2026-08-15 16:55:00,9075.21,101.1,TRADE
NSW1,2026-08-15 17:00:00,9134.21,97.55,TRADE
NSW1,2026-08-15 17:05:00,9191.96,93.1,TRADE
NSW1,2026-08-15 17:10:00,9208.64,93.19,TRADE
NSW1,2026-08-15 17:15:00,9355.26,97.49,TRADE
NSW1,2026-08-15 17:20:00,9427.4,106.0,TRADE
NSW1,2026-08-15 17:25:00,9414.75,105.84,TRADE
NSW1,2026-08-15 17:30:00,9505.88,104.51,TRADE
NSW1,2026-08-15 17:35:00,9584.05,97.55,TRADE
NSW1,2026-08-15 17:40:00,9772.98,99.73,TRADE
NSW1,2026-08-15 17:45:00,9853.84,101.96,TRADE
NSW1,2026-08-15 17:50:00,9870.81,100.38,TRADE
NSW1,2026-08-15 17:55:00,9933.67,99.72,TRADE
NSW1,2026-08-15 18:00:00,9992.01,109.3,TRADE
NSW1,2026-08-15 18:05:00,9950.7,101.1,TRADE
NSW1,2026-08-15 18:10:00,9978.44,97.55,TRADE
NSW1,2026-08-15 18:15:00,9945.56,101.06,TRADE
NSW1,2026-08-15 18:20:00,9956.63,97.02,TRADE
NSW1,2026-08-15 18:25:00,10008.41,97.55,TRADE
NSW1,2026-08-15 18:30:00,9926.06,97.55,TRADE
NSW1,2026-08-15 18:35:00,9935.43,97.92,TRADE
NSW1,2026-08-15 18:40:00,9888.86,97.49,TRADE
NSW1,2026-08-15 18:45:00,9912.12,91.09,TRADE
NSW1,2026-08-15 18:50:00,9944.02,95.46,TRADE
NSW1,2026-08-15 18:55:00,9913.18,97.51,TRADE
NSW1,2026-08-15 19:00:00,9877.99,90.49,TRADE
NSW1,2026-08-15 19:05:00,9784.25,89.27,TRADE
NSW1,2026-08-15 19:10:00,9811.05,94.64,TRADE
NSW1,2026-08-15 19:15:00,9815.05,90.49,TRADE
NSW1,2026-08-15 19:20:00,9782.83,93.45,TRADE
NSW1,2026-08-15 19:25:00,9750.59,92.01,TRADE
NSW1,2026-08-15 19:30:00,9759.08,93.17,TRADE
NSW1,2026-08-15 19:35:00,9794.03,94.78,TRADE
NSW1,2026-08-15 19:40:00,9661.21,90.49,TRADE
NSW1,2026-08-15 19:45:00,9664.66,93.25,TRADE
NSW1,2026-08-15 19:50:00,9702.69,90.49,TRADE
NSW1,2026-08-15 19:55:00,9725.44,90.49,TRADE
NSW1,2026-08-15 20:00:00,9633.99,90.49,TRADE
NSW1,2026-08-15 20:05:00,9618.93,91.29,TRADE
NSW1,2026-08-15 20:10:00,9640.83,90.49,TRADE
NSW1,2026-08-15 20:15:00,9663.77,90.49,TRADE
NSW1,2026-08-15 20:20:00,9670.45,90.49,TRADE
NSW1,2026-08-15 20:25:00,9681.99,90.49,TRADE
NSW1,2026-08-15 20:30:00,9612.52,90.49,TRADE
NSW1,2026-08-15 20:35:00,9611.39,90.49,TRADE
NSW1,2026-08-15 20:40:00,9607.22,90.49,TRADE
NSW1,2026-08-15 20:45:00,9601.98,90.49,TRADE
NSW1,2026-08-15 20:50:00,9470.01,90.49,TRADE
NSW1,2026-08-15 20:55:00,9467.22,90.49,TRADE
NSW1,2026-08-15 21:00:00,9526.51,90.49,TRADE
NSW1,2026-08-15 21:05:00,9465.56,90.49,TRADE
NSW1,2026-08-15 21:10:00,9367.47,90.49,TRADE
NSW1,2026-08-15 21:15:00,9422.61,93.6,TRADE
NSW1,2026-08-15 21:20:00,9364.49,97.55,TRADE
NSW1,2026-08-15 21:25:00,9310.66,91.52,TRADE
NSW1,2026-08-15 21:30:00,9228.57,93.33,TRADE
NSW1,2026-08-15 21:35:00,9174.23,97.55,TRADE
NSW1,2026-08-15 21:40:00,9148.06,97.55,TRADE
NSW1,2026-08-15 21:45:00,9211.06,97.55,TRADE
NSW1,2026-08-15 21:50:00,9125.81,97.63,TRADE
NSW1,2026-08-15 21:55:00,9049.64,92.4,TRADE
NSW1,2026-08-15 22:00:00,8994.71,87.85,TRADE
NSW1,2026-08-15 22:05:00,9027.61,92.86,TRADE
NSW1,2026-08-15 22:10:00,9081.11,97.55,TRADE
NSW1,2026-08-15 22:15:00,8988.7,97.55,TRADE
NSW1,2026-08-15 22:20:00,8982.6,96.73,TRADE
NSW1,2026-08-15 22:25:00,8991.56,94.01,TRADE
NSW1,2026-08-15 22:30:00,8927.39,90.91,TRADE
NSW1,2026-08-15 22:35:00,8925.7,87.85,TRADE
NSW1,2026-08-15 22:40:00,8920.49,87.58,TRADE
NSW1,2026-08-15 22:45:00,8832.34,87.85,TRADE
NSW1,2026-08-15 22:50:00,8798.5,85.12,TRADE
NSW1,2026-08-15 22:55:00,8796.38,84.51,TRADE
NSW1,2026-08-15 23:00:00,8709.17,77.11,TRADE
NSW1,2026-08-15 23:05:00,8702.44,83.99,TRADE
NSW1,2026-08-15 23:10:00,8681.48,90.28,TRADE
NSW1,2026-08-15 23:15:00,8622.24,90.5,TRADE
NSW1,2026-08-15 23:20:00,8523.01,83.28,TRADE
NSW1,2026-08-15 23:25:00,8524.41,83.33,TRADE
NSW1,2026-08-15 23:30:00,8470.08,82.6,TRADE
NSW1,2026-08-15 23:35:00,8450.69,81.2,TRADE
NSW1,2026-08-15 23:40:00,8381.18,81.72,TRADE
NSW1,2026-08-15 23:45:00,8409.65,82.5,TRADE
NSW1,2026-08-15 23:50:00,8403.86,77.9,TRADE
NSW1,2026-08-15 23:55:00,8310.6,68.03,TRADE
NSW1,2026-08-16 00:00:00,8249.82,66.53,TRADE
NSW1,2026-08-16 00:05:00,8220.03,66.53,TRADE
NSW1,2026-08-16 00:10:00,8254.67,69.99,TRADE
NSW1,2026-08-16 00:15:00,8195.64,69.99,TRADE
NSW1,2026-08-16 00:20:00,8178.17,68.53,TRADE
NSW1,2026-08-16 00:25:00,8196.2,66.61,TRADE
NSW1,2026-08-16 00:30:00,8273.28,66.53,TRADE
NSW1,2026-08-16 00:35:00,8277.97,83.99,TRADE
NSW1,2026-08-16 00:40:00,8149.38,72.89,TRADE
NSW1,2026-08-16 00:45:00,8095.16,66.53,TRADE
NSW1,2026-08-16 00:50:00,8135.71,73.42,TRADE
NSW1,2026-08-16 00:55:00,8143.49,80.31,TRADE
NSW1,2026-08-16 01:00:00,8104.0,67.0,TRADE
NSW1,2026-08-16 01:05:00,8011.0,79.17,TRADE
NSW1,2026-08-16 01:10:00,7944.22,71.71,TRADE
NSW1,2026-08-16 01:15:00,7944.25,71.16,TRADE
NSW1,2026-08-16 01:20:00,7903.47,70.64,TRADE
NSW1,2026-08-16 01:25:00,7758.67,67.03,TRADE
NSW1,2026-08-16 01:30:00,7813.05,68.88,TRADE
NSW1,2026-08-16 01:35:00,7690.93,67.0,TRADE
NSW1,2026-08-16 01:40:00,7667.17,66.53,TRADE
NSW1,2026-08-16 01:45:00,7671.22,67.58,TRADE
NSW1,2026-08-16 01:50:00,7582.38,66.53,TRADE
NSW1,2026-08-16 01:55:00,7604.51,68.73,TRADE
NSW1,2026-08-16 02:00:00,7532.57,67.12,TRADE
NSW1,2026-08-16 02:05:00,7546.0,66.53,TRADE
NSW1,2026-08-16 02:10:00,7476.96,66.53,TRADE
NSW1,2026-08-16 02:15:00,7448.05,66.53,TRADE
NSW1,2026-08-16 02:20:00,7439.35,66.53,TRADE
NSW1,2026-08-16 02:25:00,7384.52,66.53,TRADE
NSW1,2026-08-16 02:30:00,7370.37,66.53,TRADE
NSW1,2026-08-16 02:35:00,7386.63,66.69,TRADE
NSW1,2026-08-16 02:40:00,7370.3,70.51,TRADE
NSW1,2026-08-16 02:45:00,7329.27,67.0,TRADE
NSW1,2026-08-16 02:50:00,7275.5,66.53,TRADE
NSW1,2026-08-16 02:55:00,7211.05,66.53,TRADE
NSW1,2026-08-16 03:00:00,7221.34,71.33,TRADE
NSW1,2026-08-16 03:05:00,7201.15,66.53,TRADE
NSW1,2026-08-16 03:10:00,7166.73,66.53,TRADE
NSW1,2026-08-16 03:15:00,7210.79,69.7,TRADE
NSW1,2026-08-16 03:20:00,7276.75,71.88,TRADE
NSW1,2026-08-16 03:25:00,7288.42,71.33,TRADE
NSW1,2026-08-16 03:30:00,7251.69,66.53,TRADE
NSW1,2026-08-16 03:35:00,7190.58,66.53,TRADE
NSW1,2026-08-16 03:40:00,7158.37,66.53,TRADE
NSW1,2026-08-16 03:45:00,7193.19,66.53,TRADE
NSW1,2026-08-16 03:50:00,7167.19,66.53,TRADE
NSW1,2026-08-16 03:55:00,7195.37,66.53,TRADE
NSW1,2026-08-16 04:00:00,7102.77,66.53,TRADE
NSW1,2026-08-16 04:05:00,7141.12,66.53,TRADE
NSW1,2026-08-16 04:10:00,7140.43,66.53,TRADE
NSW1,2026-08-16 04:15:00,7154.33,68.88,TRADE
NSW1,2026-08-16 04:20:00,7136.72,66.53,TRADE
NSW1,2026-08-16 04:25:00,7078.88,66.53,TRADE
NSW1,2026-08-16 04:30:00,7059.61,66.53,TRADE
NSW1,2026-08-16 04:35:00,7075.94,66.53,TRADE
NSW1,2026-08-16 04:40:00,7100.96,66.53,TRADE
NSW1,2026-08-16 04:45:00,7183.82,66.53,TRADE
NSW1,2026-08-16 04:50:00,7220.17,66.53,TRADE
NSW1,2026-08-16 04:55:00,7228.36,66.53,TRADE
NSW1,2026-08-16 05:00:00,7195.49,66.53,TRADE
NSW1,2026-08-16 05:05:00,7184.52,66.53,TRADE
NSW1,2026-08-16 05:10:00,7229.61,66.53,TRADE
NSW1,2026-08-16 05:15:00,7257.79,66.53,TRADE
NSW1,2026-08-16 05:20:00,7194.54,66.53,TRADE
NSW1,2026-08-16 05:25:00,7193.82,66.53,TRADE
NSW1,2026-08-16 05:30:00,7246.75,66.53,TRADE
NSW1,2026-08-16 05:35:00,7304.91,66.53,TRADE
NSW1,2026-08-16 05:40:00,7331.41,66.53,TRADE
NSW1,2026-08-16 05:45:00,7274.6,66.53,TRADE
NSW1,2026-08-16 05:50:00,7337.5,66.53,TRADE
NSW1,2026-08-16 05:55:00,7361.61,66.53,TRADE
NSW1,2026-08-16 06:00:00,7387.92,66.53,TRADE
NSW1,2026-08-16 06:05:00,7418.04,66.53,TRADE
NSW1,2026-08-16 06:10:00,7428.95,79.4,TRADE
NSW1,2026-08-16 06:15:00,7457.7,78.88,TRADE
NSW1,2026-08-16 06:20:00,7570.97,78.36,TRADE
NSW1,2026-08-16 06:25:00,7594.84,78.86,TRADE
NSW1,2026-08-16 06:30:00,7625.7,79.37,TRADE
NSW1,2026-08-16 06:35:00,7656.1,79.4,TRADE
NSW1,2026-08-16 06:40:00,7692.43,82.43,TRADE
NSW1,2026-08-16 06:45:00,7703.97,76.81,TRADE
NSW1,2026-08-16 06:50:00,7785.38,77.69,TRADE
NSW1,2026-08-16 06:55:00,7822.84,77.63,TRADE
NSW1,2026-08-16 07:00:00,7891.83,67.65,TRADE
NSW1,2026-08-16 07:05:00,7837.14,65.41,TRADE
NSW1,2026-08-16 07:10:00,7908.86,57.54,TRADE
NSW1,2026-08-16 07:15:00,7987.44,55.35,TRADE
NSW1,2026-08-16 07:20:00,8055.61,49.37,TRADE
NSW1,2026-08-16 07:25:00,7998.51,44.99,TRADE
NSW1,2026-08-16 07:30:00,8044.47,44.22,TRADE
NSW1,2026-08-16 07:35:00,8051.66,52.21,TRADE
NSW1,2026-08-16 07:40:00,8070.86,50.98,TRADE
